V,Cr,Ti,W,Zr,phases,slice_V,slice_Zr,temperature_k
0.92,0.04,0.02,0.015,0.005,"{""BCC_B2#1"": 0.9931087668445652, ""C15_LAVES#1"": 0.001975578604444187, ""FCC_L12#1"": 0.0006357951802486142, ""HCP_A3#1"": 0.0017907869760122117, ""HCP_A3#2"": 0.0024890723947295543}",0.92,0.005,773.0
0.92,0.04,0.025,0.01,0.005,"{""BCC_B2#1"": 0.9932366185267143, ""C15_LAVES#1"": 0.0018901628725379494, ""FCC_L12#1"": 0.0006282294486593574, ""HCP_A3#1"": 0.0024701220196693217, ""HCP_A3#2"": 0.0017748671324191582}",0.92,0.005,773.0
0.9199999999999999,0.04,0.03,0.005,0.005,"{""BCC_B2#1"": 0.9933841519026998, ""C15_LAVES#1"": 0.0017853276719142972, ""FCC_L12#1"": 0.0006206556709078164, ""HCP_A3#1"": 0.0017587027806301866, ""HCP_A3#2"": 0.0024511619738480294}",0.92,0.005,773.0
0.9199999999999999,0.04,0.035,0.0,0.005,"{""BCC_B2#1"": 0.99355327306238, ""C15_LAVES#1"": 0.001659282546334672, ""FCC_L12#1"": 0.0006130732284485979, ""HCP_A3#1"": 0.0024321804769016305, ""HCP_A3#2"": 0.001742190685935399}",0.92,0.005,773.0
0.92,0.045,0.0,0.03,0.005,"{""BCC_B2#1"": 0.9925201099067057, ""C15_LAVES#1"": 0.0024967215149658993, ""FCC_L12#1"": 0.0006567802417777922, ""HCP_A3#1"": 0.0018151529026482853, ""HCP_A3#2"": 0.002511235433902628}",0.92,0.005,773.0
0.92,0.045,0.005,0.025,0.005,"{""BCC_B2#1"": 0.9925786344001664, ""C15_LAVES#1"": 0.0024803721482653898, ""FCC_L12#1"": 0.0006492582874542272, ""HCP_A3#1"": 0.0017994669832012025, ""HCP_A3#2"": 0.002492268180913135}",0.92,0.005,773.0
0.92,0.045,0.01,0.02,0.005,"{""BCC_B2#1"": 0.9926506976265588, ""C15_LAVES#1"": 0.00245052793014134, ""FCC_L12#1"": 0.0006417310820169814, ""HCP_A3#1"": 0.0017837114023114351, ""HCP_A3#2"": 0.002473331958971379}",0.92,0.005,773.0
0.92,0.045,0.015,0.015,0.005,"{""BCC_B2#1"": 0.9927375723184351, ""C15_LAVES#1"": 0.0024059751769711585, ""FCC_L12#1"": 0.0006341979697483789, ""HCP_A3#1"": 0.0024544152269613245, ""HCP_A3#2"": 0.0017678393078845171}",0.92,0.005,773.0
0.92,0.045,0.02,0.01,0.005,"{""BCC_B2#1"": 0.9928406622581839, ""C15_LAVES#1"": 0.0023453842280332263, ""FCC_L12#1"": 0.0006266583019852544, ""HCP_A3#1"": 0.002435506402914691, ""HCP_A3#2"": 0.0017517888088828398}",0.92,0.005,773.0
0.9199999999999999,0.045,0.025,0.005,0.005,"{""BCC_B2#1"": 0.9929615147931625, ""C15_LAVES#1"": 0.002267302141618845, ""FCC_L12#1"": 0.0006191114406262547, ""HCP_A3#1"": 0.002416593857049783, ""HCP_A3#2"": 0.0017354777675425415}",0.92,0.005,773.0
0.92,0.045,0.03,0.0,0.005,"{""BCC_B2#1"": 0.9931018333478772, ""C15_LAVES#1"": 0.00217014720346818, ""FCC_L12#1"": 0.0006115567628830821, ""HCP_A3#1"": 0.0017187967851722032, ""HCP_A3#2"": 0.0023976659005996415}",0.92,0.005,773.0
0.9199999999999999,0.05,0.0,0.025,0.005,"{""BCC_B2#1"": 0.9903390561711815, ""C15_LAVES#1"": 0.005777134029801176, ""FCC_L12#1"": 0.0006491815182904852, ""HCP_A3#2"": 0.0024696841864228682, ""ZRO2_MONO#1"": 0.0007649440943041739}",0.92,0.005,773.0
0.92,0.05,0.005,0.02,0.005,"{""BCC_B2#1"": 0.9916478874094901, ""C15_LAVES#1"": 0.0038722536148938264, ""FCC_L12#1"": 0.0006407927103665896, ""HCP_A3#1"": 0.0011146798630425894, ""HCP_A3#2"": 0.0024458644017129913, ""ZRO2_MONO#1"": 0.00027852200049424485}",0.92,0.005,773.0
0.9199999999999999,0.05,0.01,0.015,0.005,"{""BCC_B2#1"": 0.9924348657337391, ""C15_LAVES#1"": 0.002759955825286285, ""FCC_L12#1"": 0.0006327797842182107, ""HCP_A3#1"": 0.0017482172899195316, ""HCP_A3#2"": 0.002424181366837103}",0.92,0.005,773.0
0.92,0.05,0.015,0.01,0.005,"{""BCC_B2#1"": 0.9925165507385026, ""C15_LAVES#1"": 0.0027208372636342805, ""FCC_L12#1"": 0.000625261156017953, ""HCP_A3#1"": 0.0024053022525901166, ""HCP_A3#2"": 0.0017320485892551266}",0.92,0.005,773.0
0.9199999999999999,0.05,0.02,0.005,0.005,"{""BCC_B2#1"": 0.9926143707614777, ""C15_LAVES#1"": 0.0026658596919748156, ""FCC_L12#1"": 0.0006177361212845192, ""HCP_A3#1"": 0.0023864249426643275, ""HCP_A3#2"": 0.0017156084825987402}",0.92,0.005,773.0
0.9199999999999999,0.05,0.025,0.0,0.005,"{""BCC_B2#1"": 0.9927298492675044, ""C15_LAVES#1"": 0.002593625646995373, ""FCC_L12#1"": 0.0006102040563875753, ""HCP_A3#1"": 0.0016987833835761966, ""HCP_A3#2"": 0.002367537645536384}",0.92,0.005,773.0
0.92,0.055,0.0,0.02,0.005,"{""BCC_B2#1"": 0.990201605666282, ""C15_LAVES#1"": 0.005979475664535588, ""FCC_L12#1"": 0.0006403151710650491, ""HCP_A3#2"": 0.0024229188375403245, ""ZRO2_MONO#1"": 0.0007556846605774829}",0.92,0.005,773.0
0.92,0.055,0.005,0.015,0.005,"{""BCC_B2#1"": 0.9902686853203936, ""C15_LAVES#1"": 0.005948706828865627, ""FCC_L12#1"": 0.000632802196975595, ""HCP_A3#2"": 0.0024040217532499113, ""ZRO2_MONO#1"": 0.0007457839005155661}",0.92,0.005,773.0
0.92,0.055,0.01,0.01,0.005,"{""BCC_B2#1"": 0.9903494554220764, ""C15_LAVES#1"": 0.005904357324125527, ""FCC_L12#1"": 0.000625284302894112, ""HCP_A3#2"": 0.0023851703783811093, ""ZRO2_MONO#1"": 0.0007357325725226854}",0.92,0.005,773.0
0.9199999999999999,0.055,0.015,0.005,0.005,"{""BCC_B2#1"": 0.992326829786831, ""C15_LAVES#1"": 0.0029985099675751735, ""FCC_L12#1"": 0.000616505204981948, ""HCP_A3#1"": 0.00235973590796345, ""HCP_A3#2"": 0.001698419132648174}",0.92,0.005,773.0
0.92,0.055,0.02,0.0,0.005,"{""BCC_B2#1"": 0.9924205977313074, ""C15_LAVES#1"": 0.002948052113072027, ""FCC_L12#1"": 0.0006089915945854402, ""HCP_A3#1"": 0.0016814781800575005, ""HCP_A3#2"": 0.002340880380977809}",0.92,0.005,773.0
0.92,0.06,0.0,0.015,0.005,"{""BCC_B2#1"": 0.9900838276856136, ""C15_LAVES#1"": 0.006158934536444566, ""FCC_L12#1"": 0.0006316175075673792, ""HCP_A3#2"": 0.00237925245271472, ""ZRO2_MONO#1"": 0.0007463678176598239}",0.92,0.005,773.0
0.92,0.06,0.005,0.01,0.005,"{""BCC_B2#1"": 0.9901480064804138, ""C15_LAVES#1"": 0.0061310979915772355, ""FCC_L12#1"": 0.0006241140367175122, ""HCP_A3#2"": 0.0023603731910638603, ""ZRO2_MONO#1"": 0.0007364083002275823}",0.92,0.005,773.0
0.92,0.06,0.01,0.005,0.005,"{""BCC_B2#1"": 0.9902260183696115, ""C15_LAVES#1"": 0.006089579506394109, ""FCC_L12#1"": 0.0006166056255625883, ""HCP_A3#2"": 0.002341529146729561, ""ZRO2_MONO#1"": 0.0007262673517023225}",0.92,0.005,773.0
0.92,0.06,0.015,0.0,0.005,"{""BCC_B2#1"": 0.9903192351833883, ""C15_LAVES#1"": 0.006033099931470606, ""FCC_L12#1"": 0.0006090915757000955, ""HCP_A3#2"": 0.0023227115233868403, ""ZRO2_MONO#1"": 0.0007158617860542251}",0.92,0.005,773.0
0.92,0.065,0.0,0.01,0.005,"{""BCC_B2#1"": 0.9899818862636046, ""C15_LAVES#1"": 0.006319961573967852, ""FCC_L12#1"": 0.0006230615082241333, ""HCP_A3#2"": 0.002338090416808663, ""ZRO2_MONO#1"": 0.0007370002373945987}",0.92,0.005,773.0
0.9199999999999999,0.065,0.005,0.005,0.005,"{""BCC_B2#1"": 0.9900439476337576, ""C15_LAVES#1"": 0.006294293610570032, ""FCC_L12#1"": 0.000615565286458244, ""HCP_A3#2"": 0.0023192278390074023, ""ZRO2_MONO#1"": 0.0007269656302066809}",0.92,0.005,773.0
0.92,0.065,0.01,0.0,0.005,"{""BCC_B2#1"": 0.9901200482794171, ""C15_LAVES#1"": 0.006254784745721378, ""FCC_L12#1"": 0.0006080640637964126, ""HCP_A3#2"": 0.002300391006606511, ""ZRO2_MONO#1"": 0.0007167119044584941}",0.92,0.005,773.0
0.9199999999999999,0.07,0.0,0.005,0.005,"{""BCC_B2#1"": 0.9898929237143597, ""C15_LAVES#1"": 0.006465886578935647, ""FCC_L12#1"": 0.0006146253849825568, ""HCP_A3#2"": 0.0022989810513106093, ""ZRO2_MONO#1"": 0.0007275832704115522}",0.92,0.005,773.0
0.9199999999999999,0.07,0.005,0.0,0.005,"{""BCC_B2#1"": 0.989953542213701, ""C15_LAVES#1"": 0.006441734931005233, ""FCC_L12#1"": 0.0006071345314224753, ""HCP_A3#2"": 0.0022801328834846763, ""ZRO2_MONO#1"": 0.0007174554403867249}",0.92,0.005,773.0
0.92,0.075,0.0,0.0,0.005,"{""BCC_B2#1"": 0.989814772263177, ""C15_LAVES#1"": 0.0065992476840641134, ""FCC_L12#1"": 0.0006062913654331769, ""HCP_A3#2"": 0.0022615739703191876, ""ZRO2_MONO#1"": 0.0007181147170067093}",0.92,0.005,773.0
0.92,0.0,0.0,0.075,0.005,"{""BCC_B2#1"": 0.9943239851446417, ""FCC_L12#1"": 0.0007334705930418257, ""HCP_A3#2"": 0.002866045717709803, ""HCP_A3#3"": 0.0020764985446069294}",0.92,0.005,823.0
0.9199999999999999,0.0,0.005,0.07,0.005,"{""BCC_B2#1"": 0.9943743663712556, ""FCC_L12#1"": 0.00072562567602249, ""HCP_A3#2"": 0.00284219157402463, ""HCP_A3#3"": 0.0020578163786969575}",0.92,0.005,823.0
0.92,0.0,0.01,0.065,0.005,"{""BCC_B2#1"": 0.9944260774407508, ""FCC_L12#1"": 0.0007177396466514486, ""HCP_A3#1"": 0.002038572811963156, ""HCP_A3#2"": 0.0028176101006347222}",0.92,0.005,823.0
0.92,0.0,0.015,0.06,0.005,"{""BCC_B2#1"": 0.9944791123814397, ""FCC_L12#1"": 0.0007098142791709313, ""HCP_A3#1"": 0.0020187571105592427, ""HCP_A3#2"": 0.002792316228829888}",0.92,0.005,823.0
0.92,0.0,0.02,0.055,0.005,"{""BCC_B2#1"": 0.9945334711116027, ""FCC_L12#1"": 0.0007018513833880706, ""HCP_A3#1"": 0.0019983502813193397, ""HCP_A3#2"": 0.002766327223689759}",0.92,0.005,823.0
0.9199999999999999,0.0,0.025,0.05,0.005,"{""BCC_B2#1"": 0.994589163389159, ""FCC_L12#1"": 0.0006938528391656301, ""HCP_A3#1"": 0.0027396632939426335, ""HCP_A3#2"": 0.001977320477732541}",0.92,0.005,823.0
0.92,0.0,0.03,0.045,0.005,"{""BCC_B2#1"": 0.9946462148817891, ""FCC_L12#1"": 0.0006858206430467078, ""HCP_A3#1"": 0.001955616077338441, ""HCP_A3#2"": 0.0027123483978257136}",0.92,0.005,823.0
0.9199999999999999,0.0,0.035,0.04,0.005,"{""BCC_B2#1"": 0.9947046764101481, ""FCC_L12#1"": 0.0006777569729051966, ""HCP_A3#1"": 0.0026844113379567262, ""HCP_A3#2"": 0.0019331552789902005}",0.92,0.005,823.0
0.9199999999999999,0.0,0.04,0.035,0.005,"{""BCC_B2#1"": 0.9947646379310945, ""FCC_L12#1"": 0.0006696642787881548, ""HCP_A3#1"": 0.0026558872727964274, ""HCP_A3#2"": 0.0019098105173205701}",0.92,0.005,823.0
0.92,0.0,0.045,0.03,0.005,"{""BCC_B2#1"": 0.9948262495580207, ""FCC_L12#1"": 0.0006615454110185577, ""HCP_A3#1"": 0.0026268198145990972, ""HCP_A3#2"": 0.0018853852163619716}",0.92,0.005,823.0
0.9199999999999999,0.0,0.05,0.025,0.005,"{""BCC_B2#1"": 0.9948897529041381, ""FCC_L12#1"": 0.0006534037999085917, ""HCP_A3#1"": 0.001859579367440629, ""HCP_A3#2"": 0.0025972639285128715}",0.92,0.005,823.0
0.92,0.0,0.055,0.02,0.005,"{""BCC_B2#1"": 0.994955527264, ""FCC_L12#1"": 0.0006452437042092787, ""HCP_A3#1"": 0.0018319391531913083, ""HCP_A3#2"": 0.0025672898785992}",0.92,0.005,823.0
0.92,0.0,0.06,0.015,0.005,"{""BCC_B2#1"": 0.9950241564271108, ""FCC_L12#1"": 0.0006370705454520406, ""HCP_A3#1"": 0.0018017845813205469, ""HCP_A3#2"": 0.002536988446116422}",0.92,0.005,823.0
0.92,0.0,0.065,0.01,0.005,"{""BCC_B2#1"": 0.9950965226633823, ""FCC_L12#1"": 0.0006288913378885089, ""HCP_A3#1"": 0.002506477497462506, ""HCP_A3#2"": 0.0017681085012666363}",0.92,0.005,823.0
0.9199999999999999,0.0,0.07,0.005,0.005,"{""BCC_B2#1"": 0.995173933328919, ""FCC_L12#1"": 0.0006207152004592543, ""HCP_A3#1"": 0.0024759095749308895, ""HCP_A3#2"": 0.001729441895690893}",0.92,0.005,823.0
0.92,0.0,0.075,0.0,0.005,"{""BCC_B2#1"": 0.9952582803053031, ""FCC_L12#1"": 0.0006125538866852486, ""HCP_A3#1"": 0.0024454793571546973, ""HCP_A3#2"": 0.0016836864508569694}",0.92,0.005,823.0
0.9199999999999999,0.005,0.0,0.07,0.005,"{""BCC_B2#1"": 0.9943754009319032, ""FCC_L12#1"": 0.0007258609763808847, ""HCP_A3#1"": 0.002840745176355233, ""HCP_A3#2"": 0.002057992915360468}",0.92,0.005,823.0
0.92,0.005,0.005,0.065,0.005,"{""BCC_B2#1"": 0.9944269072543873, ""FCC_L12#1"": 0.0007179797991633563, ""HCP_A3#1"": 0.002816266107340717, ""HCP_A3#2"": 0.002038846839108877}",0.92,0.005,823.0
0.92,0.005,0.01,0.06,0.005,"{""BCC_B2#1"": 0.9944797310237811, ""FCC_L12#1"": 0.0007100588459784102, ""HCP_A3#1"": 0.0020191387595740232, ""HCP_A3#2"": 0.0027910713706664867}",0.92,0.005,823.0
0.92,0.005,0.015,0.055,0.005,"{""BCC_B2#1"": 0.9945338669944039, ""FCC_L12#1"": 0.000702099901925438, ""HCP_A3#1"": 0.0019988555691823613, ""HCP_A3#2"": 0.0027651775344882594}",0.92,0.005,823.0
0.9199999999999999,0.005,0.02,0.05,0.005,"{""BCC_B2#1"": 0.9945893173427668, ""FCC_L12#1"": 0.0006941048014427411, ""HCP_A3#1"": 0.001977974115655857, ""HCP_A3#2"": 0.0027386037401348506}",0.92,0.005,823.0
0.92,0.005,0.025,0.045,0.005,"{""BCC_B2#1"": 0.9946460965005217, ""FCC_L12#1"": 0.0006860754670345731, ""HCP_A3#1"": 0.0019564556612802924, ""HCP_A3#2"": 0.002711372371163347}",0.92,0.005,823.0
0.92,0.005,0.03,0.04,0.005,"{""BCC_B2#1"": 0.9947042385513898, ""FCC_L12#1"": 0.000678013962435259, ""HCP_A3#1"": 0.0019342375332748478, ""HCP_A3#2"": 0.002683509952899941}",0.92,0.005,823.0
0.9199999999999999,0.005,0.035,0.035,0.005,"{""BCC_B2#1"": 0.9947638084706065, ""FCC_L12#1"": 0.0006699225670340355, ""HCP_A3#1"": 0.0019112205731560649, ""HCP_A3#2"": 0.002655048389203044}",0.92,0.005,823.0
0.92,0.005,0.04,0.03,0.005,"{""BCC_B2#1"": 0.9948249191030879, ""FCC_L12#1"": 0.0006618038809721012, ""HCP_A3#1"": 0.0018872503343417355, ""HCP_A3#2"": 0.0026260266815979873}",0.92,0.005,823.0
0.92,0.005,0.045,0.025,0.005,"{""BCC_B2#1"": 0.9948877566409888, ""FCC_L12#1"": 0.0006536609735060413, ""HCP_A3#1"": 0.0018620890646361841, ""HCP_A3#2"": 0.0025964933208690523}",0.92,0.005,823.0
0.92,0.005,0.05,0.02,0.005,"{""BCC_B2#1"": 0.9949526185013046, ""FCC_L12#1"": 0.0006454975905548839, ""HCP_A3#1"": 0.0018353743243379908, ""HCP_A3#2"": 0.0025665095838027807}",0.92,0.005,823.0
0.92,0.005,0.055,0.015,0.005,"{""BCC_B2#1"": 0.9950199688473828, ""FCC_L12#1"": 0.0006373184394621519, ""HCP_A3#1"": 0.0018065587288604132, ""HCP_A3#2"": 0.0025361539842945926}",0.92,0.005,823.0
0.92,0.005,0.06,0.01,0.005,"{""BCC_B2#1"": 0.995090518213373, ""FCC_L12#1"": 0.0006291295667225633, ""HCP_A3#1"": 0.0017748241537802634, ""HCP_A3#2"": 0.002505528066124017}",0.92,0.005,823.0
0.9199999999999999,0.005,0.065,0.005,0.005,"{""BCC_B2#1"": 0.9951653339046173, ""FCC_L12#1"": 0.0006209388314737869, ""HCP_A3#1"": 0.001738963778259007, ""HCP_A3#2"": 0.0024747634856496347}",0.92,0.005,823.0
0.9199999999999999,0.005,0.07,0.0,0.005,"{""BCC_B2#1"": 0.9952459852751316, ""FCC_L12#1"": 0.0006127564437311971, ""HCP_A3#2"": 0.0016972285176313504, ""HCP_A3#3"": 0.0024440297635057655}",0.92,0.005,823.0
0.92,0.01,0.0,0.065,0.005,"{""BCC_B2#1"": 0.9944275506535487, ""FCC_L12#1"": 0.0007182275318802599, ""HCP_A3#1"": 0.002039194171184507, ""HCP_A3#2"": 0.002815027643386519}",0.92,0.005,823.0
0.92,0.01,0.005,0.06,0.005,"{""BCC_B2#1"": 0.9944801608054838, ""FCC_L12#1"": 0.0007103113249320768, ""HCP_A3#1"": 0.0020195897925995585, ""HCP_A3#2"": 0.0027899380769847004}",0.92,0.005,823.0
0.92,0.01,0.01,0.055,0.005,"{""BCC_B2#1"": 0.9945340751526645, ""FCC_L12#1"": 0.0007023566765565543, ""HCP_A3#1"": 0.0019994224840637026, ""HCP_A3#2"": 0.002764145686715549}",0.92,0.005,823.0
0.9199999999999999,0.01,0.015,0.05,0.005,"{""BCC_B2#1"": 0.9945892897653754, ""FCC_L12#1"": 0.0006943653881103577, ""HCP_A3#1"": 0.001978676088007305, ""HCP_A3#2"": 0.0027376687585068827}",0.92,0.005,823.0
0.92,0.01,0.02,0.045,0.005,"{""BCC_B2#1"": 0.9946458100270233, ""FCC_L12#1"": 0.000686339325393873, ""HCP_A3#1"": 0.0019573222450180797, ""HCP_A3#2"": 0.002710528402564733}",0.92,0.005,823.0
0.9199999999999999,0.01,0.025,0.04,0.005,"{""BCC_B2#1"": 0.9947036565282887, ""FCC_L12#1"": 0.0006782804624800678, ""HCP_A3#1"": 0.0019353137152649485, ""HCP_A3#2"": 0.0026827492939661694}",0.92,0.005,823.0
0.9199999999999999,0.01,0.03,0.035,0.005,"{""BCC_B2#1"": 0.9947628740625482, ""FCC_L12#1"": 0.0006701909426409249, ""HCP_A3#1"": 0.001912574311369502, ""HCP_A3#2"": 0.0026543606834411185}",0.92,0.005,823.0
0.9199999999999999,0.01,0.035,0.03,0.005,"{""BCC_B2#1"": 0.9948235452727394, ""FCC_L12#1"": 0.0006620731642654893, ""HCP_A3#1"": 0.001888983762501619, ""HCP_A3#2"": 0.002625397800493498}",0.92,0.005,823.0
0.9199999999999999,0.01,0.04,0.025,0.005,"{""BCC_B2#1"": 0.9948858112377472, ""FCC_L12#1"": 0.0006539299025715297, ""HCP_A3#1"": 0.0018643550466266228, ""HCP_A3#2"": 0.0025959038130545656}",0.92,0.005,823.0
0.92,0.01,0.045,0.02,0.005,"{""BCC_B2#1"": 0.9949499023004518, ""FCC_L12#1"": 0.0006457644813208246, ""HCP_A3#1"": 0.001838400664138442, ""HCP_A3#2"": 0.002565932554089163}",0.92,0.005,823.0
0.9199999999999999,0.01,0.05,0.015,0.005,"{""BCC_B2#1"": 0.9950161837310774, ""FCC_L12#1"": 0.0006375810119073299, ""HCP_A3#1"": 0.0018106829948950143, ""HCP_A3#2"": 0.002535552262120474}",0.92,0.005,823.0
0.92,0.01,0.055,0.01,0.005,"{""BCC_B2#1"": 0.9950852222306675, ""FCC_L12#1"": 0.0006293847180939657, ""HCP_A3#1"": 0.0017805424757628176, ""HCP_A3#2"": 0.0025048505754756874}",0.92,0.005,823.0
0.92,0.01,0.06,0.005,0.005,"{""BCC_B2#1"": 0.9951578802772105, ""FCC_L12#1"": 0.0006211823589403556, ""HCP_A3#1"": 0.001746996465229545, ""HCP_A3#2"": 0.0024739408986197316}",0.92,0.005,823.0
0.92,0.01,0.065,0.0,0.005,"{""BCC_B2#1"": 0.9952354446419457, ""FCC_L12#1"": 0.0006129827419907433, ""HCP_A3#1"": 0.0017086027171479363, ""HCP_A3#2"": 0.0024429698989156144}",0.92,0.005,823.0
0.92,0.015,0.0,0.06,0.005,"{""BCC_B2#1"": 0.9944804060989124, ""FCC_L12#1"": 0.0007105715038534169, ""HCP_A3#1"": 0.002020112314293722, ""HCP_A3#2"": 0.0027889100829404136}",0.92,0.005,823.0
0.92,0.015,0.005,0.055,0.005,"{""BCC_B2#1"": 0.9945340979476718, ""FCC_L12#1"": 0.0007026214828915261, ""HCP_A3#1"": 0.0020000554095348684, ""HCP_A3#2"": 0.0027632251599018862}",0.92,0.005,823.0
0.9199999999999999,0.015,0.01,0.05,0.005,"{""BCC_B2#1"": 0.9945890801560585, ""FCC_L12#1"": 0.0006946343547690964, ""HCP_A3#1"": 0.0019794340548165154, ""HCP_A3#2"": 0.002736851434355658}",0.92,0.005,823.0
0.92,0.015,0.015,0.045,0.005,"{""BCC_B2#1"": 0.9946453508433389, ""FCC_L12#1"": 0.0006866119428593358, ""HCP_A3#1"": 0.0019582282252719463, ""HCP_A3#2"": 0.002709808988529754}",0.92,0.005,823.0
0.9199999999999999,0.015,0.02,0.04,0.005,"{""BCC_B2#1"": 0.9947029197590159, ""FCC_L12#1"": 0.0006785561517273546, ""HCP_A3#1"": 0.001936403093070533, ""HCP_A3#2"": 0.0026821209961860816}",0.92,0.005,823.0
0.9199999999999999,0.015,0.025,0.035,0.005,"{""BCC_B2#1"": 0.9947618154528578, ""FCC_L12#1"": 0.0006704690170543024, ""HCP_A3#1"": 0.0019139009810723799, ""HCP_A3#2"": 0.0026538145490155093}",0.92,0.005,823.0
0.92,0.015,0.03,0.03,0.005,"{""BCC_B2#1"": 0.994822096196111, ""FCC_L12#1"": 0.000662352775733385, ""HCP_A3#1"": 0.0018906292293320907, ""HCP_A3#2"": 0.0026249217988234944}",0.92,0.005,823.0
0.9199999999999999,0.015,0.035,0.025,0.005,"{""BCC_B2#1"": 0.9948838665293911, ""FCC_L12#1"": 0.0006542099652470464, ""HCP_A3#1"": 0.0018664419506174796, ""HCP_A3#2"": 0.002595481554744362}",0.92,0.005,823.0
0.92,0.015,0.04,0.02,0.005,"{""BCC_B2#1"": 0.9949473021884883, ""FCC_L12#1"": 0.0006460435646557516, ""HCP_A3#1"": 0.0018411127270080876, ""HCP_A3#2"": 0.0025655415198480125}",0.92,0.005,823.0
0.92,0.015,0.045,0.015,0.005,"{""BCC_B2#1"": 0.9950126873348983, ""FCC_L12#1"": 0.0006378571930567592, ""HCP_A3#1"": 0.0018142940751881764, ""HCP_A3#2"": 0.0025351613968567694}",0.92,0.005,823.0
0.92,0.015,0.05,0.01,0.005,"{""BCC_B2#1"": 0.9950804694472684, ""FCC_L12#1"": 0.0006296553840480246, ""HCP_A3#1"": 0.0017854580511876374, ""HCP_A3#2"": 0.002504417117496213}",0.92,0.005,823.0
0.9199999999999999,0.015,0.055,0.005,0.005,"{""BCC_B2#1"": 0.9951513386258332, ""FCC_L12#1"": 0.0006214439536701615, ""HCP_A3#1"": 0.001753811013724886, ""HCP_A3#2"": 0.002473406406771922}",0.92,0.005,823.0
0.92,0.015,0.06,0.0,0.005,"{""BCC_B2#1"": 0.9952263386098632, ""FCC_L12#1"": 0.0006132304686042735, ""HCP_A3#1"": 0.0017181752320925131, ""HCP_A3#2"": 0.0024422556894398433}",0.92,0.005,823.0
0.92,0.02,0.0,0.055,0.005,"{""BCC_B2#1"": 0.9945339389754833, ""FCC_L12#1"": 0.0007028941006428447, ""HCP_A3#1"": 0.002000757369861961, ""HCP_A3#2"": 0.0027624095540120463}",0.92,0.005,823.0
0.9199999999999999,0.02,0.005,0.05,0.005,"{""BCC_B2#1"": 0.9945886897088454, ""FCC_L12#1"": 0.0006949114662821257, ""HCP_A3#1"": 0.00198025374967072, ""HCP_A3#2"": 0.0027361450752015452}",0.92,0.005,823.0
0.92,0.02,0.01,0.045,0.005,"{""BCC_B2#1"": 0.9946447167086467, ""FCC_L12#1"": 0.0006868930604462927, ""HCP_A3#1"": 0.0019591832460144364, ""HCP_A3#2"": 0.0027092069848925655}",0.92,0.005,823.0
0.9199999999999999,0.02,0.015,0.04,0.005,"{""BCC_B2#1"": 0.9947020210429063, ""FCC_L12#1"": 0.0006788407347512145, ""HCP_A3#1"": 0.0019375209827408545, ""HCP_A3#2"": 0.002681617239601636}",0.92,0.005,823.0
0.9199999999999999,0.02,0.02,0.035,0.005,"{""BCC_B2#1"": 0.9947606182342182, ""FCC_L12#1"": 0.0006707564407515387, ""HCP_A3#1"": 0.0019152241491131095, ""HCP_A3#2"": 0.0026534011759172357}",0.92,0.005,823.0
0.92,0.02,0.025,0.03,0.005,"{""BCC_B2#1"": 0.9948205469643489, ""FCC_L12#1"": 0.0006626422871031948, ""HCP_A3#1"": 0.0018922223094097934, ""HCP_A3#2"": 0.002624588439138308}",0.92,0.005,823.0
0.9199999999999999,0.02,0.03,0.025,0.005,"{""BCC_B2#1"": 0.9948818823148224, ""FCC_L12#1"": 0.0006545006204440039, ""HCP_A3#1"": 0.0018684027848435093, ""HCP_A3#2"": 0.002595214279890034}",0.92,0.005,823.0
0.9199999999999999,0.02,0.035,0.02,0.005,"{""BCC_B2#1"": 0.994944755806599, ""FCC_L12#1"": 0.000646334140469932, ""HCP_A3#1"": 0.0018435886763219994, ""HCP_A3#2"": 0.002565321376608792}",0.92,0.005,823.0
0.92,0.02,0.04,0.015,0.005,"{""BCC_B2#1"": 0.995009385532777, ""FCC_L12#1"": 0.0006381460631745535, ""HCP_A3#1"": 0.001817506015101715, ""HCP_A3#2"": 0.002534962388946943}",0.92,0.005,823.0
0.92,0.02,0.045,0.01,0.005,"{""BCC_B2#1"": 0.9950761210204916, ""FCC_L12#1"": 0.0006299403497034733, ""HCP_A3#1"": 0.0017897351414892359, ""HCP_A3#2"": 0.0025042034883155347}",0.92,0.005,823.0
0.9199999999999999,0.02,0.05,0.005,0.005,"{""BCC_B2#1"": 0.9951455089895416, ""FCC_L12#1"": 0.0006217220199894947, ""HCP_A3#1"": 0.001759639873637445, ""HCP_A3#2"": 0.0024731291168317003}",0.92,0.005,823.0
0.92,0.02,0.055,0.0,0.005,"{""BCC_B2#1"": 0.9952183874193448, ""FCC_L12#1"": 0.0006134975662649762, ""HCP_A3#1"": 0.0017262668842392985, ""HCP_A3#2"": 0.0024418481301510726}",0.92,0.005,823.0
0.9199999999999999,0.025,0.0,0.05,0.005,"{""BCC_B2#1"": 0.9945881210675, ""FCC_L12#1"": 0.0006951964937129524, ""HCP_A3#1"": 0.001981139299361368, ""HCP_A3#2"": 0.0027355431394257865}",0.92,0.005,823.0
0.92,0.025,0.005,0.045,0.005,"{""BCC_B2#1"": 0.9946439073957143, ""FCC_L12#1"": 0.0006871824312789771, ""HCP_A3#1"": 0.001960194659839979, ""HCP_A3#2"": 0.002708715513166593}",0.92,0.005,823.0
